model,date,next_date,ticker,prediction,target_abs_return,target_rel_return,selected
factor_score,2011-10-31,2011-11-30,DNB,-0.14510154493095778,-0.0946881652498554,-0.0555572642581863,False
factor_score,2011-10-31,2011-11-30,TOM,-0.17234074907605024,-0.0267639494636612,0.0123669515280078,False
factor_score,2011-10-31,2011-11-30,VEI,-0.18735925437363388,-0.0807291083896295,-0.0415982073979604,False
factor_score,2011-10-31,2011-11-30,SUBC,-0.35340873922077504,-0.0635838295893398,-0.0244529285976707,False
factor_score,2011-10-31,2011-11-30,FRO,-1.2350989516609014,-0.4004200098204481,-0.361289108828779,False
factor_score,2011-11-30,2011-12-30,AKRBP,0.7835961860344575,0.0352937254538032,-0.000323547224998,True
factor_score,2011-11-30,2011-12-30,MOWI,0.4520854387624001,0.0352283275020233,-0.000388945176778,True
factor_score,2011-11-30,2011-12-30,AFG,0.27255652651001916,-0.0178572006183748,-0.0534744732971761,True
factor_score,2011-11-30,2011-12-30,EQNR,0.1841710608748941,0.0295100688810441,-0.0061072037977571,True
factor_score,2011-11-30,2011-12-30,PROT,0.17712967609332753,-0.0091742721577,-0.0447915448365013,True
factor_score,2011-11-30,2011-12-30,STB,0.16994179508769278,-0.0060723111289362,-0.0416895838077375,False
factor_score,2011-11-30,2011-12-30,ORK,0.16558948345701424,0.0156964288285033,-0.019920843850298,False
factor_score,2011-11-30,2011-12-30,TEL,0.08465659471705592,-0.0040608928832238,-0.0396781655620251,False
factor_score,2011-11-30,2011-12-30,ATEA,0.08113930446040934,0.0619469400953713,0.02632966741657,False
factor_score,2011-11-30,2011-12-30,SALM,0.07680041195520898,-0.1176471019609406,-0.1532643746397419,False
factor_score,2011-11-30,2011-12-30,YAR,-0.04066223927717652,0.0282774604216178,-0.0073398122571834,False
factor_score,2011-11-30,2011-12-30,NHY,-0.0624527846157559,0.0028921440938969,-0.0327251285849043,False
factor_score,2011-11-30,2011-12-30,KOG,-0.06756179315532687,0.0,-0.0356172726788013,False
factor_score,2011-11-30,2011-12-30,DNB,-0.1430661584640286,-0.0042514940189358,-0.0398687666977371,False
factor_score,2011-11-30,2011-12-30,VEI,-0.15530612482343192,0.0963171548864296,0.0606998822076283,False
factor_score,2011-11-30,2011-12-30,TOM,-0.23461389377202907,0.0025001127388,-0.0331171599400013,False
factor_score,2011-11-30,2011-12-30,SUBC,-0.4709972988325976,-0.0211640540466584,-0.0567813267254597,False
factor_score,2011-11-30,2011-12-30,FRO,-1.0047038720079733,0.4874487895573682,0.4518315168785669,False
factor_score,2011-12-30,2012-01-31,AKRBP,1.1803595874441404,0.0170461418605352,-0.0385752138200106,True
factor_score,2011-12-30,2012-01-31,DNB,0.5036775181002899,0.0572159735980741,0.0015946179175283,True
factor_score,2011-12-30,2012-01-31,EQNR,0.22300753376104648,-0.0416937264032601,-0.097315082083806,True
factor_score,2011-12-30,2012-01-31,GJF,0.18767564862883937,-0.0209235030247402,-0.076544858705286,True
factor_score,2011-12-30,2012-01-31,AFG,0.13314817715293742,-0.0568182179961279,-0.1124395736766738,True
factor_score,2011-12-30,2012-01-31,TEL,0.11486188726595839,-0.0249743756775473,-0.0805957313580932,False
factor_score,2011-12-30,2012-01-31,ATEA,0.08979532016023402,-0.045833443496458,-0.1014547991770038,False
factor_score,2011-12-30,2012-01-31,ORK,0.02531346518907869,0.0649496653668879,0.0093283096863421,False
factor_score,2011-12-30,2012-01-31,NHY,0.011785916442244554,0.1175197447099531,0.0618983890294073,False
factor_score,2011-12-30,2012-01-31,KOG,-0.03792388746502438,0.0215519017790746,-0.0340694539014712,False
factor_score,2011-12-30,2012-01-31,STB,-0.04146519283787231,-0.0675240057809465,-0.1231453614614923,False
factor_score,2011-12-30,2012-01-31,YAR,-0.04320924051101305,-0.0162500192748923,-0.0718713749554381,False
factor_score,2011-12-30,2012-01-31,MOWI,-0.04661738150036206,0.2312449855874148,0.1756236299068689,False
factor_score,2011-12-30,2012-01-31,TOM,-0.08871227384441321,0.0723190417852983,0.0166976861047525,False
factor_score,2011-12-30,2012-01-31,SUBC,-0.13377403368220314,0.0702704055011682,0.0146490498206224,False
factor_score,2011-12-30,2012-01-31,SALM,-0.19110436608105588,0.066666753735769,0.0110453980552231,False
factor_score,2011-12-30,2012-01-31,VEI,-0.20625032565162113,0.1033592880464886,0.0477379323659427,False
factor_score,2011-12-30,2012-01-31,FRO,-1.4139700408787463,0.1734693508115663,0.1178479951310204,False
factor_score,2012-01-31,2012-02-29,AKRBP,1.154376346564978,0.0027928649014603,-0.05433442827503,True
factor_score,2012-01-31,2012-02-29,DNB,0.504478523722741,0.1591272997548396,0.1020000065783492,True
factor_score,2012-01-31,2012-02-29,EQNR,0.2189147598794273,0.0876954483386835,0.0305681551621932,True
factor_score,2012-01-31,2012-02-29,GJF,0.19117950766384634,-0.0140014874417832,-0.0711287806182735,True
factor_score,2012-01-31,2012-02-29,ATEA,0.11632071114367662,0.16157180377021,0.1044445105937196,True
factor_score,2012-01-31,2012-02-29,AFG,0.11320840394945597,0.2530122655563547,0.1958849723798643,False
factor_score,2012-01-31,2012-02-29,TEL,0.10616511667822262,0.0799788447626486,0.0228515515861582,False
factor_score,2012-01-31,2012-02-29,ORK,0.07488265872420147,-0.0225028828853276,-0.079630176061818,False
factor_score,2012-01-31,2012-02-29,NHY,0.019231441574375785,0.0838711441513788,0.0267438509748884,False
factor_score,2012-01-31,2012-02-29,STB,-0.01848435275058174,-0.0762068764639284,-0.1333341696404188,False
factor_score,2012-01-31,2012-02-29,YAR,-0.03179802556968023,0.1609490115774536,0.1038217184009632,False
factor_score,2012-01-31,2012-02-29,KOG,-0.03584478474793494,0.0084389175105841,-0.0486883756659062,False
factor_score,2012-01-31,2012-02-29,MOWI,-0.0562544968968656,-0.0577888588310697,-0.1149161520075601,False
factor_score,2012-01-31,2012-02-29,TOM,-0.06360269506261756,0.0813953276867347,0.0242680345102443,False
factor_score,2012-01-31,2012-02-29,SUBC,-0.13984992670206914,0.1304714198234611,0.0733441266469707,False
factor_score,2012-01-31,2012-02-29,VEI,-0.18578515860925063,0.056206064201667,-0.0009212289748233,False
factor_score,2012-01-31,2012-02-29,SALM,-0.24468222443044832,0.0218748486880733,-0.035252444488417,False
factor_score,2012-01-31,2012-02-29,FRO,-1.3829037972406755,0.0301001973579313,-0.027027095818559,False
factor_score,2012-02-29,2012-03-30,AKRBP,1.1540518360249477,-0.01671333507691,-0.0423477015622035,True
factor_score,2012-02-29,2012-03-30,DNB,0.5330935777893343,0.0202092900247112,-0.0054250764605821,True
factor_score,2012-02-29,2012-03-30,EQNR,0.20690733620496796,-0.0337501115296553,-0.0593844780149488,True
factor_score,2012-02-29,2012-03-30,ORK,0.16753949661307638,-0.0305508291193266,-0.05618519560462,True
factor_score,2012-02-29,2012-03-30,ATEA,0.11877343175832346,0.0345435818036938,0.0089092153184004,True
factor_score,2012-02-29,2012-03-30,TEL,0.08745877145810164,0.0222655068111838,-0.0033688596741095,False
factor_score,2012-02-29,2012-03-30,AFG,0.08696532832636464,0.0480764827335782,0.0224421162482847,False
factor_score,2012-02-29,2012-03-30,GJF,0.08490340815634181,0.0052314797321004,-0.0204028867531929,False
factor_score,2012-02-29,2012-03-30,NHY,0.059843453506500416,-0.0770835409785081,-0.1027179074638015,False
factor_score,2012-02-29,2012-03-30,MOWI,0.0135714208853515,-0.0200000717877668,-0.0456344382730603,False
factor_score,2012-02-29,2012-03-30,STB,-0.04593851417232944,0.0750277627489304,0.0493933962636369,False
factor_score,2012-02-29,2012-03-30,YAR,-0.06734316227314191,-0.0091208254925214,-0.0347551919778149,False
factor_score,2012-02-29,2012-03-30,TOM,-0.08340564220376151,0.0,-0.0256343664852934,False
factor_score,2012-02-29,2012-03-30,KOG,-0.08744684863842671,-0.1046027322569896,-0.1302370987422831,False
factor_score,2012-02-29,2012-03-30,VEI,-0.09188929727506642,0.0731707424524894,0.0475363759671959,False
factor_score,2012-02-29,2012-03-30,SUBC,-0.11608619083568436,0.1228593182291146,0.0972249517438212,False
factor_score,2012-02-29,2012-03-30,SALM,-0.30468465270554945,-0.1100915892221805,-0.135725955707474,False
factor_score,2012-02-29,2012-03-30,FRO,-1.37369781576805,0.4198056171217812,0.3941712506364878,False
factor_score,2012-03-30,2012-04-30,AKRBP,1.1518468851117751,-0.0679886331547335,-0.0410986076506616,True
factor_score,2012-03-30,2012-04-30,DNB,0.5533251910831561,-0.1330038820365251,-0.1061138565324532,True
factor_score,2012-03-30,2012-04-30,ATEA,0.2690521104739573,-0.0411729946470645,-0.0142829691429926,True
factor_score,2012-03-30,2012-04-30,AFG,0.1912454736582408,0.0,0.0268900255040719,True
factor_score,2012-03-30,2012-04-30,EQNR,0.07671181656172238,-0.0116427104980473,0.0152473150060245,True
factor_score,2012-03-30,2012-04-30,NHY,0.04352018215771884,-0.102224749058971,-0.0753347235548991,False
factor_score,2012-03-30,2012-04-30,YAR,0.0404622592741265,0.0335051315272298,0.0603951570313018,False
factor_score,2012-03-30,2012-04-30,GJF,0.013310620017932373,0.0251782088065009,0.0520682343105728,False
factor_score,2012-03-30,2012-04-30,TEL,0.008968625153297357,-0.0037880302191386,0.0231019952849332,False
factor_score,2012-03-30,2012-04-30,SUBC,-0.028219073166721988,-0.0165781472971052,0.0103118782069666,False
factor_score,2012-03-30,2012-04-30,VEI,-0.039997788604441344,-0.0041322381903208,0.0227577873137511,False
factor_score,2012-03-30,2012-04-30,ORK,-0.04448187396001506,-0.0116980925585618,0.0151919329455101,False
factor_score,2012-03-30,2012-04-30,TOM,-0.05912737547520058,-0.018604002309429,0.0082860231946428,False
factor_score,2012-03-30,2012-04-30,STB,-0.09590611333076945,-0.1069444422141576,-0.0800544167100857,False
factor_score,2012-03-30,2012-04-30,MOWI,-0.09862774074933013,-0.0013605228034568,0.025529502700615,False
factor_score,2012-03-30,2012-04-30,PROT,-0.18224486927518518,0.008403543947006,0.0352935694510779,False
factor_score,2012-03-30,2012-04-30,KOG,-0.1866595075585924,0.0327103270802049,0.0596003525842768,False
factor_score,2012-03-30,2012-04-30,SALM,-0.40800750523390816,0.030927725267716,0.0578177507717879,False
factor_score,2012-03-30,2012-04-30,FRO,-1.6121983348175857,-0.1344615719357397,-0.1075715464316677,False
factor_score,2012-04-30,2012-05-31,AKRBP,0.7733908861468399,-0.0273552353740942,0.0444379000691572,True
factor_score,2012-04-30,2012-05-31,DNB,0.4959454915709931,-0.1069693272841142,-0.0351761918408627,True
factor_score,2012-04-30,2012-05-31,ATEA,0.450525296853819,-0.0532785697131737,0.0185145657300776,True
factor_score,2012-04-30,2012-05-31,AFG,0.21018947829885387,-0.0054013408428477,0.0663917946004037,True
factor_score,2012-04-30,2012-05-31,SUBC,0.14046055687675035,-0.1888065967616252,-0.1170134613183737,True
factor_score,2012-04-30,2012-05-31,EQNR,0.13757611277567566,-0.0570567691845558,0.0147363662586956,False
factor_score,2012-04-30,2012-05-31,GJF,0.10326959363541276,0.0131780529968319,0.0849711884400834,False
factor_score,2012-04-30,2012-05-31,TEL,0.08143987511610547,-0.1084101434177676,-0.0366170079745162,False
factor_score,2012-04-30,2012-05-31,VEI,0.08019740499417956,-0.0170949815779863,0.054698153865265,False
factor_score,2012-04-30,2012-05-31,TOM,0.01071847326134932,-0.0515692999323752,0.0202238355108762,False
factor_score,2012-04-30,2012-05-31,YAR,-0.010192981626523094,-0.1579363085919476,-0.0861431731486961,False
factor_score,2012-04-30,2012-05-31,ORK,-0.03503207703644484,-0.0164128666332431,0.0553802688100083,False
factor_score,2012-04-30,2012-05-31,NHY,-0.041892926011917395,-0.0616967317165512,0.0100964037267002,False
factor_score,2012-04-30,2012-05-31,MOWI,-0.04622599525611778,0.0156677244974476,0.0874608599406991,False
factor_score,2012-04-30,2012-05-31,PROT,-0.15356672075246136,0.0250000375847831,0.0967931730280346,False
factor_score,2012-04-30,2012-05-31,STB,-0.2453468623354588,-0.290824065607513,-0.2190309301642616,False
factor_score,2012-04-30,2012-05-31,KOG,-0.27789916595086356,-0.0585479309068899,0.0132452045363615,False
factor_score,2012-04-30,2012-05-31,SALM,-0.4781673908506109,-0.0333333768678845,0.0384597585753669,False
factor_score,2012-04-30,2012-05-31,FRO,-1.5432369998008129,-0.244914026839743,-0.1731208913964916,False
factor_score,2012-05-31,2012-06-29,AKRBP,0.8178105120129673,-0.0137498336698228,-0.0751246032303592,True
factor_score,2012-05-31,2012-06-29,DNB,0.4721323921593975,0.0698731045959484,0.0084983350354119,True
factor_score,2012-05-31,2012-06-29,ATEA,0.21858337292355642,-0.0952381118081454,-0.1566128813686819,True
factor_score,2012-05-31,2012-06-29,AFG,0.175481580388529,0.0499998574205309,-0.0113749121400055,True
factor_score,2012-05-31,2012-06-29,VEI,0.13223650422628389,-0.0494382046032989,-0.1108129741638353,True
factor_score,2012-05-31,2012-06-29,EQNR,0.1178554368409078,0.0253806155379112,-0.0359941540226251,False
factor_score,2012-05-31,2012-06-29,GJF,0.06442292008209452,0.0581485781187343,-0.0032261914418021,False
factor_score,2012-05-31,2012-06-29,SUBC,0.06066343954564513,-0.0213761822295227,-0.0827509517900591,False
factor_score,2012-05-31,2012-06-29,TEL,0.011672439281275532,0.1068834532551987,0.0455086836946623,False
factor_score,2012-05-31,2012-06-29,ORK,0.003704559511548213,0.0413542962541819,-0.0200204733063544,False
factor_score,2012-05-31,2012-06-29,PROT,-0.013402757961994811,-0.0650406526778524,-0.1264154222383888,False
factor_score,2012-05-31,2012-06-29,TOM,-0.0274375408744385,0.1938530305884713,0.1324782610279349,False
factor_score,2012-05-31,2012-06-29,YAR,-0.041131133238093566,0.1247282875425874,0.063353517982051,False
factor_score,2012-05-31,2012-06-29,NHY,-0.0484057703122603,0.0524242434921773,-0.008950526068359,False
factor_score,2012-05-31,2012-06-29,MOWI,-0.09396827742667911,0.4138162841958304,0.3524415146352939,False
factor_score,2012-05-31,2012-06-29,STB,-0.17547399459473026,0.2713814870802591,0.2100067175197226,False
factor_score,2012-05-31,2012-06-29,KOG,-0.2236372108997018,0.1194030611388641,0.0580282915783276,False
factor_score,2012-05-31,2012-06-29,SALM,-0.3662684289307715,0.0862068901987194,0.0248321206381829,False
factor_score,2012-05-31,2012-06-29,FRO,-1.3815787171685792,-0.0594821422848735,-0.12085691184541,False
factor_score,2012-06-29,2012-07-31,AKRBP,0.7420187177744866,0.0519642982286363,0.0510484938041,True
factor_score,2012-06-29,2012-07-31,DNB,0.44518236178098863,0.0771839180654578,0.0762681136409216,True
factor_score,2012-06-29,2012-07-31,MOWI,0.3080976802870031,-0.0441178409525564,-0.0450336453770927,True
factor_score,2012-06-29,2012-07-31,AFG,0.2880286517310881,-0.0047618154476558,-0.0056776198721921,True
factor_score,2012-06-29,2012-07-31,EQNR,0.1196553936924013,0.0176802123074359,0.0167644078828997,True
factor_score,2012-06-29,2012-07-31,ATEA,0.11094063885353271,-0.0334929517797683,-0.0344087562043045,False
factor_score,2012-06-29,2012-07-31,VEI,0.11092437894123251,-0.0023639459852902,-0.0032797504098264,False
factor_score,2012-06-29,2012-07-31,YAR,0.06567020781063139,0.1039414830038909,0.1030256785793546,False
factor_score,2012-06-29,2012-07-31,TEL,0.06245115577437038,0.0333667946013338,0.0324509901767975,False
factor_score,2012-06-29,2012-07-31,ORK,0.02193991858373346,0.0018578133570121,0.0009420089324759,False
factor_score,2012-06-29,2012-07-31,TOM,0.02193845075683337,-0.0613859570849751,-0.0623017615095114,False
factor_score,2012-06-29,2012-07-31,PROT,0.012129433758864147,0.086956674392417,0.0860408699678808,False
factor_score,2012-06-29,2012-07-31,SUBC,-0.01996360864793709,0.0819813330412246,0.0810655286166884,False
factor_score,2012-06-29,2012-07-31,NHY,-0.04760963823502179,-0.0786516676455633,-0.0795674720700995,False
factor_score,2012-06-29,2012-07-31,STB,-0.19980272018280765,-0.0060371369028102,-0.0069529413273465,False
factor_score,2012-06-29,2012-07-31,KOG,-0.24063054329393546,0.0222221105851869,0.0213063061606507,False
factor_score,2012-06-29,2012-07-31,SALM,-0.4566222547466886,-0.012698407313805,-0.0136142117383412,False
factor_score,2012-06-29,2012-07-31,FRO,-1.7446605457788997,-0.1465774274625046,-0.1474932318870409,False
factor_score,2012-07-31,2012-08-31,AKRBP,0.8711854536840257,0.1259037566417888,0.0901418125333259,True
factor_score,2012-07-31,2012-08-31,DNB,0.4637059811617937,0.0488189900460811,0.0130570459376182,True
factor_score,2012-07-31,2012-08-31,MOWI,0.44383043381517945,0.1136476589151183,0.0778857148066554,True
factor_score,2012-07-31,2012-08-31,AFG,0.4191463843489203,0.0956939378055024,0.0599319936970395,True
factor_score,2012-07-31,2012-08-31,EQNR,0.1799850085021193,0.0340513474081554,-0.0017105967003074,True
factor_score,2012-07-31,2012-08-31,YAR,0.14995270235465286,-0.0073502863743738,-0.0431122304828367,False
factor_score,2012-07-31,2012-08-31,TEL,0.13621345071385696,0.0362038100385058,0.0004418659300429,False
factor_score,2012-07-31,2012-08-31,ATEA,0.0862943024182002,0.0693069080387891,0.0335449639303262,False
factor_score,2012-07-31,2012-08-31,TOM,0.02548832658902014,0.0527427684976853,0.0169808243892224,False
factor_score,2012-07-31,2012-08-31,ORK,0.0004398075291220903,-0.007417563073566,-0.0431795071820288,False
factor_score,2012-07-31,2012-08-31,SUBC,-0.04091856662375125,0.0513021262567989,0.015540182148336,False
factor_score,2012-07-31,2012-08-31,VEI,-0.0496526740612541,0.0355449809917669,-0.0002169631166959,False
factor_score,2012-07-31,2012-08-31,STB,-0.06812073892736792,0.0616052842094281,0.0258433401009652,False
factor_score,2012-07-31,2012-08-31,PROT,-0.1016622375159845,0.0319999279746816,-0.0037620161337812,False
factor_score,2012-07-31,2012-08-31,NHY,-0.10571847550000582,0.0093494961802496,-0.0264124479282132,False
factor_score,2012-07-31,2012-08-31,KOG,-0.2088041966862435,-0.0086955940818266,-0.0444575381902895,False
factor_score,2012-07-31,2012-08-31,SALM,-0.35457144628802945,0.1639872682620164,0.1282253241535536,False
factor_score,2012-07-31,2012-08-31,FRO,-1.9023695856796639,-0.2162160997682273,-0.2519780438766902,False
factor_score,2012-08-31,2012-09-28,MOWI,0.7185043290392885,0.0316396246653347,-0.0033388677048251,True
factor_score,2012-08-31,2012-09-28,AKRBP,0.7182676281650926,0.0139107744907944,-0.0210677178793653,True
factor_score,2012-08-31,2012-09-28,DNB,0.4599279394680353,0.0548046606232235,0.0198261682530636,True
factor_score,2012-08-31,2012-09-28,AFG,0.38599244868453125,0.0218339578188955,-0.0131445345512643,True
factor_score,2012-08-31,2012-09-28,EQNR,0.22158932356979133,-0.0060483780815006,-0.0410268704516604,True
factor_score,2012-08-31,2012-09-28,TEL,0.16761718042655424,0.0547682611395519,0.019789768769392,False
factor_score,2012-08-31,2012-09-28,ORK,0.11248183854380918,0.0161136188699428,-0.0188648735002169,False
factor_score,2012-08-31,2012-09-28,TOM,0.055036267818404275,0.0170338066196251,-0.0179446857505347,False
factor_score,2012-08-31,2012-09-28,YAR,0.026684490813041674,0.0119886452162083,-0.0229898471539515,False
factor_score,2012-08-31,2012-09-28,PROT,-0.016304700283400128,0.0,-0.0349784923701598,False
factor_score,2012-08-31,2012-09-28,VEI,-0.022130522794028322,0.0320365832214157,-0.002941909148744,False
factor_score,2012-08-31,2012-09-28,SUBC,-0.028759154417737232,-0.0075075090407364,-0.0424860014108963,False
factor_score,2012-08-31,2012-09-28,ATEA,-0.05979102381690579,0.0425973588593668,0.007618866489207,False
factor_score,2012-08-31,2012-09-28,STB,-0.08823923949859525,0.0756026735090473,0.0406241811388875,False
factor_score,2012-08-31,2012-09-28,KOG,-0.15957850181887928,-0.0482457149394931,-0.083224207309653,False
factor_score,2012-08-31,2012-09-28,NHY,-0.20239878469733266,0.0809504229818172,0.0459719306116573,False
factor_score,2012-08-31,2012-09-28,SALM,-0.45309698001677806,-0.0607734969716319,-0.0957519893417918,False
factor_score,2012-08-31,2012-09-28,FRO,-2.123151972120018,0.2313680604011891,0.1963895680310293,False
factor_score,2012-09-28,2012-10-31,MOWI,1.0112220112571786,-0.0323968443878611,-0.0208671414175035,True
factor_score,2012-09-28,2012-10-31,AKRBP,0.5057648823869747,-0.0722952576138344,-0.0607655546434768,True
factor_score,2012-09-28,2012-10-31,DNB,0.4832145851569413,0.013523301092678,0.0250530040630357,True
factor_score,2012-09-28,2012-10-31,AFG,0.21130735508054285,-0.0170938465381826,-0.005564143567825,True
factor_score,2012-09-28,2012-10-31,YAR,0.19624978532042342,-0.0641115254725724,-0.0525818225022148,True
factor_score,2012-09-28,2012-10-31,TOM,0.05472976511318424,-0.0738915180285679,-0.0623618150582103,False
factor_score,2012-09-28,2012-10-31,PROT,0.052280392230746604,0.0077518378332732,0.0192815408036309,False
factor_score,2012-09-28,2012-10-31,SALM,0.02826273455655374,0.0411765014006715,0.0527062043710291,False
factor_score,2012-09-28,2012-10-31,ATEA,-0.006087254450434513,0.0800000249852006,0.0915297279555583,False
factor_score,2012-09-28,2012-10-31,EQNR,-0.010069355322222345,-0.0473292171882084,-0.0357995142178508,False
factor_score,2012-09-28,2012-10-31,VEI,-0.028664611599556824,0.0532150587958772,0.0647447617662349,False
factor_score,2012-09-28,2012-10-31,TEL,-0.04607438987285534,0.0035811057366066,0.0151108087069643,False
factor_score,2012-09-28,2012-10-31,SUBC,-0.05850641404848947,-0.0537063738894405,-0.0421766709190828,False
factor_score,2012-09-28,2012-10-31,ORK,-0.08289390452632574,0.0365433794815472,0.0480730824519049,False
factor_score,2012-09-28,2012-10-31,KOG,-0.1531708584402629,0.013825240727191,0.0253549436975487,False
factor_score,2012-09-28,2012-10-31,NHY,-0.2186693037530663,-0.04359167363698,-0.0320619706666223,False
factor_score,2012-09-28,2012-10-31,STB,-0.2527095750477641,0.0923252395875537,0.1038549425579114,False
factor_score,2012-09-28,2012-10-31,FRO,-2.208024008952692,-0.1869919346444221,-0.1754622316740644,False
factor_score,2012-10-31,2012-11-30,MOWI,1.2834646162607761,0.1049106549785503,0.0957570615338917,True
factor_score,2012-10-31,2012-11-30,DNB,0.6807356361294952,-0.0091292813598632,-0.0182828748045218,True
factor_score,2012-10-31,2012-11-30,AFG,0.2985456663740758,-0.0217391809709752,-0.0308927744156338,True
factor_score,2012-10-31,2012-11-30,TOM,0.12002628731162651,-0.0085105327550405,-0.0176641261996991,True
factor_score,2012-10-31,2012-11-30,ATEA,0.11489964201230264,0.012345531106946,0.0031919376622874,True
factor_score,2012-10-31,2012-11-30,VEI,0.10801554952283508,-0.0673684311853054,-0.076522024629964,False
factor_score,2012-10-31,2012-11-30,SALM,0.07809443205557194,0.1581920028511438,0.1490384094064852,False
factor_score,2012-10-31,2012-11-30,TEL,0.02925018596510596,0.0258700063743497,0.0167164129296911,False
factor_score,2012-10-31,2012-11-30,PROT,0.00490687767509862,-0.0153842859856041,-0.0245378794302627,False
factor_score,2012-10-31,2012-11-30,YAR,-0.03405739542352525,0.0577068425312961,0.0485532490866374,False
factor_score,2012-10-31,2012-11-30,SUBC,-0.03496430620768103,0.0351716808676429,0.0260180874229843,False
factor_score,2012-10-31,2012-11-30,ORK,-0.05843877199735687,0.0221730619129156,0.013019468468257,False
factor_score,2012-10-31,2012-11-30,EQNR,-0.07778399989543497,-0.0170331839589358,-0.0261867774035944,False
factor_score,2012-10-31,2012-11-30,STB,-0.100312211677611,-0.0525217011823107,-0.0616752946269693,False
factor_score,2012-10-31,2012-11-30,NHY,-0.127987512721559,0.0580445631905948,0.0488909697459361,False
factor_score,2012-10-31,2012-11-30,AKRBP,-0.21946157982445402,-0.0728100835354581,-0.0819636769801167,False
factor_score,2012-10-31,2012-11-30,KOG,-0.2881167739179046,0.045454227988591,0.0363006345439323,False
factor_score,2012-10-31,2012-11-30,FRO,-2.0530081481894156,0.0494443478936506,0.0402907544489919,False
factor_score,2012-11-30,2012-12-28,MOWI,1.1154028680033081,0.0343433554760239,0.0190718015895641,True
factor_score,2012-11-30,2012-12-28,DNB,0.8178326127999598,-0.0021262007844501,-0.0173977546709099,True
factor_score,2012-11-30,2012-12-28,AFG,0.2803087510523493,0.0,-0.0152715538864598,True
factor_score,2012-11-30,2012-12-28,TEL,0.18488335197374756,-0.0243480218526745,-0.0396195757391344,True
factor_score,2012-11-30,2012-12-28,YAR,0.18304285842834842,-0.0362550986543692,-0.0515266525408291,True
factor_score,2012-11-30,2012-12-28,STB,0.15548160607105113,-0.0154185354188989,-0.0306900893053587,False
factor_score,2012-11-30,2012-12-28,VEI,0.1160413891456523,-0.0067718751800316,-0.0220434290664914,False
factor_score,2012-11-30,2012-12-28,SALM,0.11564765932044023,0.0902439679138968,0.074972414027437,False
factor_score,2012-11-30,2012-12-28,PROT,0.11461065196406324,0.0468748531844904,0.0316032992980306,False
factor_score,2012-11-30,2012-12-28,SUBC,-0.036735721217516615,0.0200773218948033,0.0048057680083435,False
factor_score,2012-11-30,2012-12-28,ORK,-0.0658066038732712,0.0520608454098758,0.036789291523416,False
factor_score,2012-11-30,2012-12-28,ATEA,-0.06583825670521785,-0.0243902001087933,-0.0396617539952531,False
factor_score,2012-11-30,2012-12-28,TOM,-0.09175979316957741,0.0783262770597563,0.0630547231732965,False
factor_score,2012-11-30,2012-12-28,NHY,-0.113874631316759,0.0265094619418293,0.0112379080553694,False
factor_score,2012-11-30,2012-12-28,EQNR,-0.2520126874634534,0.0036102385803049,-0.0116613153061548,False
factor_score,2012-11-30,2012-12-28,KOG,-0.3584400620383794,0.0826088732670589,0.067337319380599,False
factor_score,2012-11-30,2012-12-28,AKRBP,-0.3889265508843685,0.0122699282735039,-0.0030016256129559,False
factor_score,2012-11-30,2012-12-28,FRO,-1.8804380049159375,-0.020645819663868,-0.0359173735503278,False
factor_score,2012-12-28,2013-01-31,MOWI,1.0967810374033686,0.0683591964803382,0.0179899827440121,True
factor_score,2012-12-28,2013-01-31,DNB,0.917720799001331,0.0852274095889382,0.0348581958526121,True
factor_score,2012-12-28,2013-01-31,SALM,0.5309105949315852,0.1633109737342442,0.112941759997918,True
factor_score,2012-12-28,2013-01-31,AFG,0.23040474584889145,-0.0133336343343993,-0.0637028480707255,True
factor_score,2012-12-28,2013-01-31,PROT,0.19376839633829357,0.1194031620961335,0.0690339483598073,True
factor_score,2012-12-28,2013-01-31,TEL,0.11401775111310539,0.0739751597320483,0.0236059459957222,False
factor_score,2012-12-28,2013-01-31,YAR,0.10248167121852386,0.0646456771901951,0.0142764634538689,False
factor_score,2012-12-28,2013-01-31,SUBC,0.08133453836506283,0.000756939016868,-0.0496122747194581,False
factor_score,2012-12-28,2013-01-31,VEI,0.055413339311709,0.0477271712679658,-0.0026420424683602,False
factor_score,2012-12-28,2013-01-31,ORK,0.012066098736333419,-0.0061855491985566,-0.0565547629348827,False
factor_score,2012-12-28,2013-01-31,STB,0.006557238045416426,0.0443699026905526,-0.0059993110457735,False
factor_score,2012-12-28,2013-01-31,ATEA,-0.025399466563670505,0.0833334867023229,0.0329642729659968,False
factor_score,2012-12-28,2013-01-31,NHY,-0.08537961847852055,-0.0613342136797212,-0.1117034274160474,False
factor_score,2012-12-28,2013-01-31,TOM,-0.14703534058127876,-0.0746270189276245,-0.1249962326639507,False
factor_score,2012-12-28,2013-01-31,KOG,-0.15558747876259724,0.0562247984746855,0.0058555847383593,False
factor_score,2012-12-28,2013-01-31,EQNR,-0.3113058981792165,0.0467622675754531,-0.003606946160873,False
factor_score,2012-12-28,2013-01-31,AKRBP,-0.49219541558854524,0.0399999851474059,-0.0103692285889201,False
factor_score,2012-12-28,2013-01-31,FRO,-2.0044103661458528,0.0324326393993454,-0.0179365743369806,False
factor_score,2013-01-31,2013-02-28,SALM,0.878858510486689,0.1250000171246037,0.1174585152117273,True
